k,mu,bridge_gain,seed,accuracy,isolated_baseline
6.0,0.85,0.75,47,0.8466666666666667,0.7933333333333333
6.0,0.85,1.0,47,0.85,0.7933333333333333
6.0,0.85,1.5,47,0.8266666666666667,0.7933333333333333
6.0,0.85,2.0,47,0.8166666666666668,0.7933333333333333
6.0,0.85,3.0,47,0.8266666666666667,0.7933333333333333
6.0,0.85,0.0,48,0.7633333333333333,0.7633333333333333
6.0,0.85,0.1,48,0.7433333333333333,0.7633333333333333
6.0,0.85,0.2,48,0.7933333333333333,0.7633333333333333
6.0,0.85,0.3,48,0.8233333333333334,0.7633333333333333
6.0,0.85,0.5,48,0.7999999999999999,0.7633333333333333
6.0,0.85,0.75,48,0.82,0.7633333333333333
6.0,0.85,1.0,48,0.8233333333333333,0.7633333333333333
6.0,0.85,1.5,48,0.83,0.7633333333333333
6.0,0.85,2.0,48,0.8333333333333334,0.7633333333333333
6.0,0.85,3.0,48,0.8266666666666667,0.7633333333333333
6.0,0.85,0.0,49,0.77,0.77
6.0,0.85,0.1,49,0.7566666666666667,0.77
6.0,0.85,0.2,49,0.7733333333333334,0.77
6.0,0.85,0.3,49,0.7833333333333333,0.77
6.0,0.85,0.5,49,0.7999999999999999,0.77
6.0,0.85,0.75,49,0.8133333333333334,0.77
6.0,0.85,1.0,49,0.8066666666666666,0.77
6.0,0.85,1.5,49,0.82,0.77
6.0,0.85,2.0,49,0.82,0.77
6.0,0.85,3.0,49,0.8066666666666666,0.77
6.0,0.9,0.0,42,0.7766666666666667,0.7766666666666667
6.0,0.9,0.1,42,0.7600000000000001,0.7766666666666667
6.0,0.9,0.2,42,0.7833333333333333,0.7766666666666667
6.0,0.9,0.3,42,0.8033333333333333,0.7766666666666667
6.0,0.9,0.5,42,0.81,0.7766666666666667
6.0,0.9,0.75,42,0.8166666666666668,0.7766666666666667
6.0,0.9,1.0,42,0.8033333333333333,0.7766666666666667
6.0,0.9,1.5,42,0.79,0.7766666666666667
6.0,0.9,2.0,42,0.7966666666666667,0.7766666666666667
6.0,0.9,3.0,42,0.7933333333333333,0.7766666666666667
6.0,0.9,0.0,43,0.7933333333333333,0.7933333333333333
6.0,0.9,0.1,43,0.7733333333333334,0.7933333333333333
6.0,0.9,0.2,43,0.79,0.7933333333333333
6.0,0.9,0.3,43,0.7933333333333333,0.7933333333333333
6.0,0.9,0.5,43,0.8333333333333334,0.7933333333333333
6.0,0.9,0.75,43,0.84,0.7933333333333333
6.0,0.9,1.0,43,0.84,0.7933333333333333
6.0,0.9,1.5,43,0.85,0.7933333333333333
6.0,0.9,2.0,43,0.84,0.7933333333333333
6.0,0.9,3.0,43,0.8466666666666667,0.7933333333333333
6.0,0.9,0.0,44,0.7966666666666667,0.7966666666666667
6.0,0.9,0.1,44,0.79,0.7966666666666667
6.0,0.9,0.2,44,0.7999999999999999,0.7966666666666667
6.0,0.9,0.3,44,0.8099999999999999,0.7966666666666667
6.0,0.9,0.5,44,0.84,0.7966666666666667
6.0,0.9,0.75,44,0.8533333333333334,0.7966666666666667
6.0,0.9,1.0,44,0.8466666666666667,0.7966666666666667
6.0,0.9,1.5,44,0.85,0.7966666666666667
6.0,0.9,2.0,44,0.8466666666666667,0.7966666666666667
6.0,0.9,3.0,44,0.8366666666666668,0.7966666666666667
6.0,0.9,0.0,45,0.8033333333333333,0.8033333333333333
6.0,0.9,0.1,45,0.79,0.8033333333333333
6.0,0.9,0.2,45,0.8066666666666666,0.8033333333333333
6.0,0.9,0.3,45,0.8133333333333334,0.8033333333333333
6.0,0.9,0.5,45,0.81,0.8033333333333333
6.0,0.9,0.75,45,0.82,0.8033333333333333
6.0,0.9,1.0,45,0.8266666666666667,0.8033333333333333
6.0,0.9,1.5,45,0.8133333333333334,0.8033333333333333
6.0,0.9,2.0,45,0.8166666666666668,0.8033333333333333
6.0,0.9,3.0,45,0.81,0.8033333333333333
6.0,0.9,0.0,46,0.7966666666666665,0.7966666666666665
6.0,0.9,0.1,46,0.7833333333333333,0.7966666666666665
6.0,0.9,0.2,46,0.8133333333333334,0.7966666666666665
6.0,0.9,0.3,46,0.84,0.7966666666666665
6.0,0.9,0.5,46,0.8366666666666668,0.7966666666666665
6.0,0.9,0.75,46,0.8066666666666666,0.7966666666666665
6.0,0.9,1.0,46,0.8233333333333334,0.7966666666666665
6.0,0.9,1.5,46,0.8166666666666668,0.7966666666666665
6.0,0.9,2.0,46,0.8166666666666668,0.7966666666666665
6.0,0.9,3.0,46,0.81,0.7966666666666665
6.0,0.9,0.0,47,0.7966666666666667,0.7966666666666667
6.0,0.9,0.1,47,0.77,0.7966666666666667
6.0,0.9,0.2,47,0.7966666666666665,0.7966666666666667
6.0,0.9,0.3,47,0.81,0.7966666666666667
6.0,0.9,0.5,47,0.8233333333333333,0.7966666666666667
6.0,0.9,0.75,47,0.82,0.7966666666666667
6.0,0.9,1.0,47,0.82,0.7966666666666667
6.0,0.9,1.5,47,0.8133333333333334,0.7966666666666667
6.0,0.9,2.0,47,0.8166666666666668,0.7966666666666667
6.0,0.9,3.0,47,0.7966666666666667,0.7966666666666667
6.0,0.9,0.0,48,0.7866666666666667,0.7866666666666667
6.0,0.9,0.1,48,0.8000000000000002,0.7866666666666667
6.0,0.9,0.2,48,0.8233333333333333,0.7866666666666667
6.0,0.9,0.3,48,0.8333333333333334,0.7866666666666667
6.0,0.9,0.5,48,0.8300000000000001,0.7866666666666667
6.0,0.9,0.75,48,0.8133333333333334,0.7866666666666667
6.0,0.9,1.0,48,0.82,0.7866666666666667
6.0,0.9,1.5,48,0.8166666666666668,0.7866666666666667
6.0,0.9,2.0,48,0.8300000000000001,0.7866666666666667
6.0,0.9,3.0,48,0.82,0.7866666666666667
6.0,0.9,0.0,49,0.7933333333333333,0.7933333333333333
6.0,0.9,0.1,49,0.7833333333333333,0.7933333333333333
6.0,0.9,0.2,49,0.7933333333333333,0.7933333333333333
6.0,0.9,0.3,49,0.8033333333333332,0.7933333333333333
6.0,0.9,0.5,49,0.8133333333333334,0.7933333333333333
6.0,0.9,0.75,49,0.8266666666666667,0.7933333333333333
6.0,0.9,1.0,49,0.8166666666666668,0.7933333333333333
6.0,0.9,1.5,49,0.82,0.7933333333333333
6.0,0.9,2.0,49,0.8166666666666665,0.7933333333333333
6.0,0.9,3.0,49,0.82,0.7933333333333333
6.0,0.95,0.0,42,0.7933333333333333,0.7933333333333333
6.0,0.95,0.1,42,0.7966666666666665,0.7933333333333333
6.0,0.95,0.2,42,0.8033333333333333,0.7933333333333333
6.0,0.95,0.3,42,0.8099999999999999,0.7933333333333333
6.0,0.95,0.5,42,0.81,0.7933333333333333
6.0,0.95,0.75,42,0.8033333333333333,0.7933333333333333
6.0,0.95,1.0,42,0.8066666666666666,0.7933333333333333
6.0,0.95,1.5,42,0.8000000000000002,0.7933333333333333
6.0,0.95,2.0,42,0.7966666666666667,0.7933333333333333
6.0,0.95,3.0,42,0.7933333333333333,0.7933333333333333
6.0,0.95,0.0,43,0.7933333333333333,0.7933333333333333
6.0,0.95,0.1,43,0.75,0.7933333333333333
6.0,0.95,0.2,43,0.7733333333333334,0.7933333333333333
6.0,0.95,0.3,43,0.7833333333333333,0.7933333333333333
6.0,0.95,0.5,43,0.8000000000000002,0.7933333333333333
6.0,0.95,0.75,43,0.7999999999999999,0.7933333333333333
6.0,0.95,1.0,43,0.7933333333333333,0.7933333333333333
6.0,0.95,1.5,43,0.7833333333333333,0.7933333333333333
6.0,0.95,2.0,43,0.7799999999999999,0.7933333333333333
6.0,0.95,3.0,43,0.7766666666666667,0.7933333333333333
6.0,0.95,0.0,44,0.7933333333333333,0.7933333333333333
6.0,0.95,0.1,44,0.7933333333333333,0.7933333333333333
6.0,0.95,0.2,44,0.8133333333333335,0.7933333333333333
6.0,0.95,0.3,44,0.7999999999999999,0.7933333333333333
6.0,0.95,0.5,44,0.8233333333333334,0.7933333333333333
6.0,0.95,0.75,44,0.8266666666666667,0.7933333333333333
6.0,0.95,1.0,44,0.8233333333333334,0.7933333333333333
6.0,0.95,1.5,44,0.8233333333333333,0.7933333333333333
6.0,0.95,2.0,44,0.8233333333333333,0.7933333333333333
6.0,0.95,3.0,44,0.82,0.7933333333333333
6.0,0.95,0.0,45,0.7966666666666667,0.7966666666666667
6.0,0.95,0.1,45,0.8066666666666666,0.7966666666666667
6.0,0.95,0.2,45,0.8366666666666666,0.7966666666666667
6.0,0.95,0.3,45,0.8099999999999999,0.7966666666666667
6.0,0.95,0.5,45,0.84,0.7966666666666667
6.0,0.95,0.75,45,0.8133333333333334,0.7966666666666667
6.0,0.95,1.0,45,0.8133333333333334,0.7966666666666667
6.0,0.95,1.5,45,0.8133333333333334,0.7966666666666667
6.0,0.95,2.0,45,0.8166666666666665,0.7966666666666667
6.0,0.95,3.0,45,0.82,0.7966666666666667
6.0,0.95,0.0,46,0.7966666666666667,0.7966666666666667
6.0,0.95,0.1,46,0.7733333333333334,0.7966666666666667
6.0,0.95,0.2,46,0.7966666666666667,0.7966666666666667
6.0,0.95,0.3,46,0.8000000000000002,0.7966666666666667
6.0,0.95,0.5,46,0.8033333333333333,0.7966666666666667
6.0,0.95,0.75,46,0.8066666666666666,0.7966666666666667
6.0,0.95,1.0,46,0.8066666666666666,0.7966666666666667
6.0,0.95,1.5,46,0.8066666666666666,0.7966666666666667
6.0,0.95,2.0,46,0.7966666666666667,0.7966666666666667
6.0,0.95,3.0,46,0.79,0.7966666666666667
6.0,0.95,0.0,47,0.7999999999999999,0.7999999999999999
6.0,0.95,0.1,47,0.81,0.7999999999999999
6.0,0.95,0.2,47,0.8333333333333334,0.7999999999999999
6.0,0.95,0.3,47,0.8166666666666665,0.7999999999999999
6.0,0.95,0.5,47,0.82,0.7999999999999999
6.0,0.95,0.75,47,0.8233333333333334,0.7999999999999999
6.0,0.95,1.0,47,0.8233333333333333,0.7999999999999999
6.0,0.95,1.5,47,0.82,0.7999999999999999
6.0,0.95,2.0,47,0.82,0.7999999999999999
6.0,0.95,3.0,47,0.82,0.7999999999999999
6.0,0.95,0.0,48,0.8033333333333333,0.8033333333333333
6.0,0.95,0.1,48,0.7866666666666666,0.8033333333333333
6.0,0.95,0.2,48,0.8099999999999999,0.8033333333333333
6.0,0.95,0.3,48,0.79,0.8033333333333333
6.0,0.95,0.5,48,0.7833333333333332,0.8033333333333333
6.0,0.95,0.75,48,0.7766666666666667,0.8033333333333333
6.0,0.95,1.0,48,0.77,0.8033333333333333
6.0,0.95,1.5,48,0.7766666666666667,0.8033333333333333
6.0,0.95,2.0,48,0.77,0.8033333333333333
6.0,0.95,3.0,48,0.7733333333333334,0.8033333333333333
6.0,0.95,0.0,49,0.7966666666666667,0.7966666666666667
6.0,0.95,0.1,49,0.7966666666666667,0.7966666666666667
6.0,0.95,0.2,49,0.8099999999999999,0.7966666666666667
6.0,0.95,0.3,49,0.84,0.7966666666666667
6.0,0.95,0.5,49,0.84,0.7966666666666667
6.0,0.95,0.75,49,0.8433333333333334,0.7966666666666667
6.0,0.95,1.0,49,0.8233333333333333,0.7966666666666667
6.0,0.95,1.5,49,0.82,0.7966666666666667
6.0,0.95,2.0,49,0.8333333333333334,0.7966666666666667
6.0,0.95,3.0,49,0.82,0.7966666666666667
